source_id;orig_source_name;food_id;orig_food_common_name;orig_content;orig_min;orig_max;orig_unit;standard_content
2;Protein, total;586;Cinnamon stick;2866.6666666666665;None;None;mg/100g;2866.6666666666665
3;Carbohydrates, total available;586;Cinnamon stick;54050.0;None;None;mg/100g;54050.0
