source_id;orig_source_name;food_id;orig_food_common_name;orig_content;orig_min;orig_max;orig_unit;standard_content
2;Protein;183;Spices, thyme, dried;9110.0;None;None;mg/100g;9110.0
3;Carbohydrate, by difference;183;Spices, thyme, dried;63940.0;None;None;mg/100g;63940.0
