source_id;orig_source_name;food_id;orig_food_common_name;orig_content;orig_min;orig_max;orig_unit;standard_content
2;Protein;562;Mushrooms, shiitake, dried;9580.0;None;None;mg/100g;9580.0
3;Carbohydrate, by difference;562;Mushrooms, shiitake, dried;75370.0;None;None;mg/100g;75370.0
