source_id;orig_source_name;food_id;orig_food_common_name;orig_content;orig_min;orig_max;orig_unit;standard_content
2;Protein, total;709;Chocolate, milk;5100.0;None;None;mg/100g;5100.0
3;Carbohydrates, total available;709;Chocolate, milk;58400.0;None;None;mg/100g;58400.0
