source_id;orig_source_name;food_id;orig_food_common_name;orig_content;orig_min;orig_max;orig_unit;standard_content
2;Protein;372;Nuts, ginkgo nuts, dried;10350.0;None;None;mg/100g;10350.0
3;Carbohydrate, by difference;372;Nuts, ginkgo nuts, dried;72450.0;None;None;mg/100g;72450.0
