source_id;orig_source_name;food_id;orig_food_common_name;orig_content;orig_min;orig_max;orig_unit;standard_content
2;Protein, total;940;Tea, leaves;14100.0;None;None;mg/100g;14100.0
3;Carbohydrates, total available;940;Tea, leaves;34200.0;None;None;mg/100g;34200.0
