source_id;orig_source_name;food_id;orig_food_common_name;orig_content;orig_min;orig_max;orig_unit;standard_content
2;Protein;569;Mushrooms, maitake, raw;1940.0;None;None;mg/100g;1940.0
3;Carbohydrate, by difference;569;Mushrooms, maitake, raw;6970.0;None;None;mg/100g;6970.0
