Protein;0.11865
Calcium, Ca;0.001698
Iron, Fe;0.00041940000000000006
Phosphorus, P;0.0030478333333333334
Potassium, K;0.023040166666666667
Sodium, Na;0.0009366666666666667
Zinc, Zn;3.683333333333333e-05
Copper, Cu;1.0176666666666667e-05
Thiamin;1.0500000000000001e-06
Riboflavin;4.165e-06
Niacin;3.2800000000000004e-05
Vitamin B6;9.365000000000001e-06
Folic acid;7.514625e-05
