source_id;orig_source_name;food_id;orig_food_common_name;orig_content;orig_min;orig_max;orig_unit;standard_content
2;Protein;159;Spices, rosemary, dried;4880.0;None;None;mg/100g;4880.0
3;Carbohydrate, by difference;159;Spices, rosemary, dried;64060.0;None;None;mg/100g;64060.0
