source_id;orig_source_name;food_id;orig_food_common_name;orig_content;orig_min;orig_max;orig_unit;standard_content
2;Protein;384;Drumstick leaves, raw;9400.0;None;None;mg/100g;9400.0
3;Carbohydrate, by difference;384;Drumstick leaves, raw;8280.0;None;None;mg/100g;8280.0
